343,4704
344,5861
345,7036
346,1641
347,3716
348,5873
349,8507
350,1663
351,4387
352,6454
353,2234
354,4300
355,5466
356,3714
357,1256
358,3323
359,1651
360,8113
361,6442
362,7517
363,6060
364,3307
365,2740
366,8288
367,1254
368,3321
369,5486
370,2825
371,4081
372,6057
373,7123
374,5552
375,7628
376,8684
377,1751
378,8208
379,0365
380,2431
381,4407
382,1835
383,3002
384,5167
385,7234
386,1858
387,2024
388,4181
389,2428
390,3585
391,7218
392,8375
393,1442
394,3517
395,0846
396,2012
397,4178
398,7702
399,0868
400,2035
401,5648
402,7715
403,8871
404,6220
405,8385
406,0452
407,2527
408,0056
409,1023
410,3188
411,6713
412,8878
413,4660
414,6735
415,8802
416,5330
417,7406
418,0462
419,1538
420,8066
421,1133
422,2208
423,6823
424,7080
425,0155
426,2122
427,5846
428,7812
429,4341
430,6416
431,8573
432,1648
433,7077
434,6430
435,7505
436,5834
437,3375
438,1624
439,2780
440,4856
441,6022
442,3351
443,5426
444,4868
445,1217
446,3373
447,5440
448,6515
449,4844
450,6010
451,7176
452,2701
453,7571
454,3461
455,3880
456,0327
457,2384
458,4450
459,6526
460,2316
461,8745
462,7186
463,8253
464,3877
465,4043
466,8767
467,0733
468,2800
469,5614
470,7670
471,5128
472,6284
473,8351
474,2065
475,4131
476,6207
477,8363
478,5612
479,4154
480,1482
481,3558
482,1010
483,8348
484,0414
485,2571
486,5205
487,7361
488,0437
489,6765
490,7374
491,4622
492,6788
493,8854
494,0021
495,7358
496,0425
497,1581
498,3657
499,8447
500,6876
501,7842
502,0018
503,2174
504,8513
505,3645
506,5721
507,2250
508,1502
509,2667
510,0116
511,2272
512,5886
513,7053
514,8128
515,3743
516,4818
517,6075
518,0600
519,2765
520,4832
521,1260
522,3336
523,5402
524,8126
525,1283
526,3358
527,4425
528,2753
529,4820
530,5085
531,7152
532,1776
533,3842
534,0271
535,2346
536,4413
537,0203
538,2360
539,3435
540,8215
541,6654
542,4006
543,6162
544,4501
545,2853
546,0381
547,7633
548,0708
549,6247
550,5580
551,2027
552,4184
553,3446
554,0874
555,2041
556,4016
557,5173
558,3511
559,5687
560,8301
561,1467
562,2533
563,6257
564,7324
565,2048
566,3114
567,5271
568,7346
569,4675
570,3126
571,5283
572,2531
573,4607
574,6764
575,7830
576,5268
577,7334
578,8401
579,1566
580,6357
581,2137
582,1542
583,3617
584,5774
585,6840
586,1554
587,2621
588,0168
589,7411
590,0577
591,7015
592,8072
593,3705
594,4862
595,6837
596,8004
597,2728
598,4784
599,7508
600,0665
601,2631
602,8170
603,7521
604,8587
605,6025
606,8182
607,2716
608,2234
609,0663
610,1738
611,5443
612,6528
613,8685
614,2300
615,4465
616,6532
617,0256
618,2322
619,4488
620,1726
621,0278
622,1344
623,8673
624,6125
625,4463
626,4072
627,2310
628,0762
629,6200
630,8266
631,1332
632,3408
633,6123
634,8288
635,1355
636,7783
637,5135
638,3574
639,5640
640,6616
641,1420
642,2586
643,4553
644,6628
645,0443
646,2418
647,8847
648,7200
649,0365
650,6704
651,5146
652,2584
653,4651
654,6726
655,7883
656,5221
657,7387
658,5738
659,3177
660,4243
661,6310
662,8476
663,5714
664,7871
665,0046
666,2113
667,7803
668,1527
669,6307
670,4750
671,2187
672,4254
673,7878
674,0044
675,7486
676,5724
677,6881
678,1123
679,7562
680,0537
681,3342
682,5417
683,7474
684,1208
685,3264
686,4331
687,6406
688,0121
689,2287
690,5001
691,1782
692,0133
693,6572
694,8647
695,1714
696,3771
697,0218
698,2375
699,5008
700,5517
701,3845
702,1307
703,8635
704,1702
705,6582
706,7658
707,0724
708,2881
709,8228
710,7671
711,4010
712,6175
713,8242
714,1317
715,7646
716,6108
717,7264
718,5503
719,3044
720,1483
721,8735
722,1801
723,8230
724,0305
725,4120
726,5186
727,7252
728,0328
729,6756
730,8823
731,1888
732,3055
733,0403
734,2560
735,3635
736,5602
737,3130
738,4206
739,6363
740,8338
741,5767
742,7833
743,0000
744,5780
745,1570
746,3646
747,4712
748,2141
749,4216
750,5373
751,7448
752,5777
753,1176
754,7424
755,0581
756,2656
757,5361
758,7436
759,1151
760,3227
761,5383
762,6450
763,4807
764,2240
765,4316
766,2744
767,0106
768,7534
769,8601
770,1667
771,3733
772,0262
773,2337
774,1680
775,7127
776,6460
777,3818
778,3326
779,1755
780,2821
781,4087
782,6053
783,3402
784,5567
785,1347
786,3414
787,6138
788,8204
789,1361
790,6151
791,7227
792,5555
793,7622
794,3412
795,4578
796,8282
797,0358
798,2424
799,5148
800,7215
801,0371
802,3005
803,5162
804,7237
805,1842
806,3017
807,4184
808,2522
809,0864
810,7303
811,0378
812,1445
813,3511
814,1040
815,8382
816,1457
817,7806
818,6247
819,3676
820,2038
821,4104
822,1533
823,0875
824,6323
825,8480
826,1555
827,4260
828,5335
829,0468
830,6816
831,8073
832,1148
833,3215
834,0543
835,8085
836,5333
837,7400
838,5842
839,3270
840,5346
841,6412
842,8578
843,6826
844,7083
845,0158
846,2225
847,7005
848,4344
849,6410
850,8576
851,4356
852,6423
853,0146
854,2213
855,3370
856,1717
857,8160
858,1235
859,8664
860,6026
861,4454
862,4863
863,7686
864,0653
865,6181
866,5443
867,7510
868,4047
869,6114
870,0737
871,2804
872,4060
873,7674
874,0741
875,1816
876,4531
877,6607
878,8763
879,5102
880,6620
881,3057
882,5124
883,7281
884,8356
885,6685
886,8751
887,0827
888,2083
889,7774
890,5112
891,6278
892,8344
893,2068
894,4134
895,6201
896,8366
897,5705
898,7762
899,0837
900,3652
901,5627
902,8442
903,1418
904,2574
905,4641
906,2178
907,3245
908,7860
909,8035
910,7377
911,4715
912,6882
913,0506
914,1024
915,7452
916,6804
917,3243
918,5318
919,7475
920,8541
921,6870
922,8045
923,0112
924,2278
925,8516
926,1673
927,3748
928,5815
929,2253
930,4320
931,6485
932,7552
933,5880
934,7056
935,8122
936,3746
937,4813
938,8626
939,0683
940,8145
941,5473
942,7540
943,0615
944,2772
945,5406
946,7562
947,4001
948,6166
949,8133
950,0208
951,7637
952,5080
953,7155
954,1860
955,3835
956,1374
957,2440
958,4516
959,7221
960,0386
961,2453
962,5177
963,3033
964,5100
965,1880
966,4504
967,6660
968,0384
969,2451
970,3526
971,7241
972,8317
973,1473
974,3540
975,0877
976,8320
977,5667
978,7734
979,0801
980,3514
981,5671
982,6746
983,8813
984,6251
985,4603
986,2132
987,3107
988,5264
989,8088
990,1054
991,3121
992,6844
993,8811
994,2625
995,4681
996,6757
997,0572
998,2547
999,3614
1000,1142
1001,8404
1002,1560
1003,8008
1004,4788
1005,5855
1006,7021
1007,0187
1008,3702
1009,5867
1010,7034
1011,4372
1012,6448
1013,8514
1014,0671
1015,7018
1016,0175
1017,1241
1018,6032
1019,8107
1020,2722
1021,4888
1022,6054
1023,0668
1024,2734
1025,8173
1026,7525
1027,0681
1028,6020
1029,8185
1030,0252
1031,4876
1032,5042
1033,5546
1034,5064
1035,2403
1036,4468
1037,7283
1038,0350
1039,8602
1040,5130
1041,7206
1042,1820
1043,3086
1044,5152
1045,6128
1046,1843
1047,2018
1048,6623
1049,7780
1050,0755
1051,7204
1052,8360
1053,1436
1054,3502
1055,6216
1056,8373
1057,1448
1058,7787
1059,0853
1060,3567
1061,5633
1062,7700
1063,1424
1064,3580
1065,4656
1066,6722
1067,0446
1068,2513
1069,0841
1070,7303
1071,3173
1072,5240
1073,2587
1074,1030
1075,3106
1076,0434
1077,8886
1078,5324
1079,7381
1080,8456
1081,1523
1082,4247
1083,6313
1084,8470
1085,2184
1086,4250
1087,1608
1088,3764
1089,5731
1090,7806
1091,4335
1092,3676
1093,4743
1094,2282
1095,0533
1096,7062
1097,0137
1098,7480
1099,3360
1100,1618
1101,2774
1102,4841
1103,6017
1104,3345
1105,4853
1106,1202
1107,3367
1108,6072
1109,8148
1110,1214
1111,2371
1112,6005
1113,7161
1114,0237
1115,7565
1116,8632
1117,3355
1118,4422
1119,6588
1120,8654
1121,2378
1122,4444
1123,6511
1124,3048
1125,5015
1126,7171
1127,1705
1128,6686
1129,7652
1130,2466
1131,3532
1132,2884
1133,8323
1134,1488
1135,3455
1136,6278
1137,8345
1138,1312
1139,4125
1140,6282
1141,7257
1142,5606
1143,7762
1144,8838
1145,1805
1146,4618
1147,6775
1148,4123
1149,2565
1150,4632
1151,1060
1152,3136
1153,6750
1154,8826
1155,1083
1156,3158
1157,6773
1158,8848
1159,4620
1160,0410
1161,3134
1162,5200
1163,6366
1164,1070
1165,2146
1166,4213
1167,6388
1168,3627
1169,2168
1170,8507
1171,1573
1172,0025
1173,6454
1174,8420
1175,1586
1176,2652
1177,0101
1178,2266
1179,6047
1180,8113
1181,1170
1182,7527
1183,0684
1184,2750
1185,5464
1186,7531
1187,3321
1188,5486
1189,6553
1190,4882
1191,6057
1192,7124
1193,3814
1194,7538
1195,8604
1196,1761
1197,4474
1198,6541
1199,0265
1200,2331
1201,4407
1202,7122
1203,0287
1204,2354
1205,3420
1206,1758
1207,3824
1208,6548
1209,8615
1210,0771
1211,2847
1212,0375
1213,1342
1214,0783
1215,6232
1216,8208
1217,2012
1218,4178
1219,6144
1220,8221
1221,5658
1222,7725
1223,5167
1224,3515
1225,5672
1226,1452
1227,2528
1228,4584
1229,1033
1230,3108
1231,5265
1232,7331
1233,4660
1234,6735
1235,8802
1236,0067
1237,4682
1238,5758
1239,7824
1240,1538
1241,3605
1242,1043
1243,2110
1244,4275
1245,7880
1246,0055
1247,2122
1248,4287
1249,7812
1250,0078
1251,6316
1252,8473
1253,6835
1254,4263
1255,6330
1256,7405
1257,0562
1258,3285
1259,5352
1260,3780
1261,4756
1262,6823
1263,8088
1264,5427
1265,7583
1266,0550
1267,2625
1268,8164
1269,1230
1270,3306
1271,4362
1272,0253
1273,2228
1274,0657
1275,7000
1276,4447
1277,6514
1278,8670
1279,1746
1280,7174
1281,0241
1282,8682
1283,5031
1284,3473
1285,1711
1286,3877
1287,4043
1288,8667
1289,0734
1290,4457
1291,5524
1292,7680
1293,1304
1294,3461
1295,5536
1296,7603
1297,4041
1298,6117
1299,0722
1300,0340
1301,7677
1302,0744
1303,1811
1304,3076
1305,6601
1306,8766
1307,6205
1308,6613
1309,3152
1310,5227
1311,7284
1312,0350
1313,6788
1314,2578
1315,1821
1316,2086
1317,2581
1318,3667
1319,7372
1320,8447
1321,1514
1322,4238
1323,6304
1324,8461
1325,2184
1326,4251
1327,7865
1328,3655
1329,5722
1330,7887
1331,4226
1332,6382
1333,4744
1334,2172
1335,3248
1336,7863
1337,8038
1338,1105
1339,4710
1340,6875
1341,8042
1342,1117
1343,7456
1344,0522
1345,2688
1346,3754
1347,1283
1348,3258
1349,8040
1350,0115
1351,2272
1352,0610
1353,1776
1354,3742
1355,5818
1356,8633
1357,1608
1358,3765
1359,0203
1360,8545
1361,5083
1362,5402
1363,3830
1364,5006
1365,6162
1366,8138
1367,2853
1368,4028
1369,2357
1370,0710
1371,2875
1372,8214
1373,7665
1374,4004
1375,6160
1376,5512
1377,2851
1378,4026
1379,7631
1380,7258
1381,5587
1382,6653
1383,8720
1384,1885
1385,7224
1386,6676
1387,3014
1388,5171
1389,1861
1390,3037
1391,5103
1392,1873
1393,2040
1394,0487
1395,7730
1396,0806
1397,7334
1398,8401
1399,1466
1400,3533
1401,6257
1402,8323
1403,5752
1404,4113
1405,6270
1406,3618
1407,2050
1408,8408
1409,1564
1410,3631
1411,6345
1412,8411
1413,0577
1414,2643
1415,0082
1416,7434
1417,5762
1418,6838
1419,8004
1420,1171
1421,7418
1422,6851
1423,8027
1424,5365
1425,7432
1426,0507
1427,1664
1428,8002
1429,0168
1430,5858
1431,7025
1432,3705
1433,5861
1434,8585
1435,1652
1436,3727
1437,6442
1438,8517
1439,2222
1440,4388
1441,5454
1442,3803
1443,1245
1444,3311
1445,6035
1446,8101
1447,6530
1448,7605
1449,0762
1450,2738
1451,5552
1452,7628
1453,0684
1454,6123
1455,8288
1456,1355
1457,2322
1458,0750
1459,2826
1460,3082
1461,5158
1462,3406
1463,4563
1464,8276
1465,0343
1466,2410
1467,4575
1468,1824
1469,3080
1470,5156
1471,7222
1472,3012
1473,4178
1474,2416
1475,3573
1476,5640
1477,8363
1478,1430
1479,4144
1480,6210
1481,0034
1482,2000
1483,4166
1484,6233
1485,3661
1486,2023
1487,3188
1488,7703
1489,1527
1490,3683
1491,4650
1492,8474
1493,0540
1494,2516
1495,5321
1496,7386
1497,1111
1498,3276
1499,5243
1500,8067
1501,1133
1502,3100
1503,0537
1504,5328
1505,7484
1506,5836
1507,3264
1508,5331
1509,6406
1510,8563
1511,6811
1512,7077
1513,0144
1514,2210
1515,8548
1516,1614
1517,3771
1518,5846
1519,2275
1520,4341
1521,6417
1522,7583
1523,2207
1524,3364
1525,7087
1526,8154
1527,2778
1528,4844
1529,6011
1530,3448
1531,2781
1532,4857
1533,1305
1534,3362
1535,6175
1536,8242
1537,1217
1538,2374
1539,0723
1540,7164
1541,0231
1542,5021
1543,3450
1544,4525
1545,8757
1546,5186
1547,7252
1548,0328
1549,2484
1550,8733
1551,1808
1552,3065
1553,4132
1554,2460
1555,4536
1556,5602
1557,7768
1558,1482
1559,3558
1560,5624
1561,8338
1562,1405
1563,4120
1564,6285
1565,8352
1566,5680
1567,7756
1568,1570
1569,3546
1570,5612
1571,6778
1572,1403
1573,2568
1574,4635
1575,1163
1576,3130
1577,5205
1578,7362
1579,4710
1580,6876
1581,2656
1582,7447
1583,0513
1584,3237
1585,5303
1586,6460
1587,8436
1588,6864
1589,7031
1590,0106
1591,5886
1592,7053
1593,0128
1594,5800
1595,2247
1596,1680
1597,2756
1598,6470
1599,7546
1600,5874
1601,7041
1602,8116
1603,1273
1604,8511
1605,0677
1606,8130
1607,5467
1608,7534
1609,0600
1610,3324
1611,5481
1612,7556
1613,1261
1614,3337
1615,4403
1616,8127
1617,0283
1618,7622
1619,0787
1620,1754
1621,5578
1622,0368
1623,2435
1624,4401
1625,6567
1626,0381
1627,2357
1628,4423
1629,1852
1630,3027
1631,4184
1632,0874
1633,2041
1634,5655
1635,7721
1636,0887
1637,6235
1638,8302
1639,1467
1640,4172
1641,6248
1642,0862
1643,2038
1644,4104
1645,5261
1646,0885
1647,1051
1648,8380
1649,6732
1650,8807
1651,6246
1652,4687
1653,2026
1654,5258
1655,7324
1656,1048
1657,3115
1658,5271
1659,2610
1660,4675
1661,6742
1662,7817
1663,5356
1664,3608
1665,1136
1666,1555
1667,8083
1668,0150
1669,2125
1670,4282
1671,1620
1672,3786
1673,5862
1674,7838
1675,1643
1676,3718
1677,0157
1678,7508
1679,0565
1680,7003
1681,8160
1682,3784
1683,4850
1684,6026
1685,8182
1686,2716
1687,4873
1688,6048
1689,3377
1690,2728
1691,8167
1692,1233
1693,3300
1694,6014
1695,8170
1696,2704
1697,4861
1698,5036
1699,7103
1700,5431
1701,6507
1702,8663
1703,1730
1704,7277
1705,0244
1706,2310
1707,7181
1708,0256
1709,1323
1710,8761
1711,1837
1712,6617
1713,7774
1714,2407
1715,3564
1716,5530
1717,8354
1718,1421
1719,3486
1720,6201
1721,8367
1722,1343
1723,7772
1724,6223
1725,3552
1726,5627
1727,3170
1728,1418
1729,2574
1730,4641
1731,7365
1732,0431
1733,2507
1734,8835
1735,1002
1736,0454
1737,6782
1738,5234
1739,2572
1740,4648
1741,0428
1742,2585
1743,3651
1744,5727
1745,3165
1746,4232
1747,6307
1748,8464
1749,5802
1750,7868
1751,0034
1752,5725
1753,8530
1754,1505
1755,6485
1756,8452
1757,0527
1758,7056
1759,0122
1760,7474
1761,5813
1762,3255
1763,1603
1764,2760
1765,4835
1766,6002
1767,0615
1768,2772
1769,4748
1770,7562
1771,0638
1772,6066
1773,8133
1774,1208
1775,4823
1776,5080
1777,7155
1778,0222
1779,6560
1780,8636
1781,1702
1782,4416
1783,6573
1784,8648
1785,2363
1786,4438
1787,5505
1788,3833
1789,1385
1790,8724
1791,1780
1792,8232
1793,6571
1794,7646
1795,0713
1796,3426
1797,5583
1798,7650
1799,1373
1800,3440
1801,5515
1802,2044
1803,4110
1804,6176
1805,7243
1806,5681
1807,7757
1808,3537
1809,4603
1810,6660
1811,4117
1812,5274
1813,4526
1814,1054
1815,3121
1816,6745
1817,8811
1818,1077
1819,4601
1820,6767
1821,8833
1822,2547
1823,4614
1824,7337
1825,0404
1826,1561
1827,3636
1828,0065
1829,2141
1830,4217
1831,7821
1832,0087
1833,2154
1834,8402
1835,7844
1836,8010
1837,6348
1838,4701
1839,2238
1840,0571
1841,2646
1842,0185
1843,1152
1844,5865
1845,6032
1846,8007
1847,2722
1848,4788
1849,6854
1850,8021
1851,5458
1852,4711
1853,1240
1854,3315
1855,5472
1856,6447
1857,4876
1858,6042
1859,7118
1860,2732
1861,3808
1862,5065
1863,7131
1864,4460
1865,6535
1866,8602
1867,1767
1868,4482
1869,6558
1870,0272
1871,2348
1872,3414
1873,1743
1874,8285
1875,6533
1876,8600
1877,0765
1878,3470
1879,5546
1880,1336
1881,6126
1882,8283
1883,1358
1884,4073
1885,6148
1886,7215
1887,3085
1888,5152
1889,3500
1890,4566
1891,6632
1892,8708
1893,2413
1894,4578
1895,1027
1896,3183
1897,5250
1898,8864
1899,1030
1900,3106
1901,6720
1902,8886
1903,0853
1904,7381
1905,0457
1906,1523
1907,5247
1908,6313
1909,1037
1910,2104
1911,4260
1912,6336
1913,0040
1914,2116
1915,4273
1916,1521
1917,0063
1918,6301
1919,6820
1920,4257
1921,2600
1922,0047
1923,2114
1924,3271
1925,5346
1926,2675
1927,3283
1928,0531
1929,2607
1930,7477
1931,0554
1932,1620
1933,8158
1934,6401
1935,8566
1936,6015
1937,4356
1938,2785
1939,0147
1940,2213
1941,8642
1942,1717
1943,4432
1944,6508
1945,8664
1946,2378
1947,4444
1948,6511
1949,7577
1950,5025
1951,7182
1952,1705
1953,3862
1954,4037
1955,6104
1956,4442
1957,5518
1958,7675
1959,0741
1960,3455
1961,5521
1962,1312
1963,3477
1964,0716
1965,2872
1966,4048
1967,5114
1968,1805
1969,3061
1970,6685
1971,8751
1972,6280
1973,7256
1974,0322
1975,3146
1976,5112
1977,7278
1978,1883
1979,3058
1980,5135
1981,8748
1982,0815
1983,2072
1984,0410
1985,1586
1986,3552
1987,5628
1988,8432
1989,1408
1990,7846
1991,0013
1992,2170
1993,4245
1994,7850
1995,0025
1996,1082
1997,8430
1998,1506
1999,2663
2000,7443
2001,2167
2002,3233
2003,5300
2004,7465
2005,3255
2006,0584
2007,2650
2008,4726
2009,6883
2010,3221
2011,2673
2012,3748
2013,1177
2014,8520
2015,6867
2016,8034
2017,0100
2018,5871
2019,7046
2020,0113
2021,6551
2022,5803
2023,2331
2024,1683
2025,3750
2026,0287
2027,2354
2028,5078
2029,7144
2030,8211
2031,1276
2032,8615
2033,0771
2034,2847
2035,4813
2036,1352
2037,3427
2038,5584
2039,7650
2040,4088
2041,6154
2042,8221
2043,4011
2044,5177
2045,7243
2046,5572
2047,6647
2048,1362
2049,1871
2050,7218
2051,0375
2052,2441
2053,4517
2054,1855
2055,3022
2056,5187
2057,6254
2058,4582
2059,6658
2060,7724
2061,0881
2062,7328
2063,3110
2064,4275
2065,6242
2066,8317
2067,2032
2068,4108
2069,6264
2070,2044
2071,8483
2072,8801
2073,6330
2074,7405
2075,2120
2076,3286
2077,8076
2078,1142
2079,6833
2080,8008
2081,4770
2082,6845
2083,7012
2084,5350
2085,7426
2086,3206
2087,4363
2088,6438
2089,4777
2090,5843
2091,7010
2092,1623
2093,3780
2094,5855
2095,7022
2096,4360
2097,6436
2098,2216
2099,4373
2100,5448
2101,3887
2102,5853
2103,6020
2104,8186
2105,6524
2106,4866
2107,0656
2108,3471
2109,8251
2110,3483
2111,5450
2112,2807
2113,4064
2114,6130
2115,7106
2116,5534
2117,6601
2118,8766
2119,1833
2120,6623
2121,8780
2122,5127
2123,7284
2124,0350
2125,1426
2126,8764
2127,1831
2128,4545
2129,6611
2130,7777
2131,0843
2132,7282
2133,8357
2134,1424
2135,3581
2136,0828
2137,1436
2138,7775
2139,0841
2140,3655
2141,5622
2142,7787
2143,8854
2144,3578
2145,4644
2146,6711
2147,4248
2148,5315
2149,7371
2150,0447
2151,6885
2152,8052
2153,4732
2154,6808
2155,8864
2156,5313
2157,7478
2158,0545
2159,1611
2160,6482
2161,8557
2162,5806
2163,1676
2164,3742
2165,5818
2166,8533
2167,1608
2168,3765
2169,4831
2170,2260
2171,4345
2172,0126
2173,1282
2174,3358
2175,1606
2176,2763
2177,1215
2178,7543
2179,0610
2180,2775
2181,5400
2182,7565
2183,0632
2184,6160
2185,5422
2186,6588
2187,4026
2188,2368
2189,0717
2190,2873
2191,7653
2192,8720
2193,4510
2194,6676
2195,8642
2196,5171
2197,7246
2198,0313
2199,2370
2200,7260
2201,8235
2202,6664
2203,8730
2204,0806
2205,5686
2206,7753
2207,4181
2208,6257
2209,8323
2210,2047
2211,4114
2212,6270
2213,7346
2214,2060
2215,3136
2216,1464
2217,3531
2218,4607
2219,6763
2220,4102
2221,5277
2222,1057
2223,0410
2224,6848
2225,8814
2226,1071
2227,3146
2228,0575
2229,2641
2230,4617
2231,5773
2232,3222
2233,5388
2234,6354
2235,8421
2236,6858
2237,7025
2238,0181
2239,5871
2240,7047
2241,0014
2242,6442
2243,2232
2244,1674
2245,2741
2246,0178
2247,2245
2248,3311
2249,7035
2250,8102
2251,1267
2252,4882
2253,0662
2254,2738
2255,4804
2256,1243
2257,0685
2258,2751
2259,5475
2260,6541
2261,1255
2262,2322
2263,4487
2264,2736
2265,0277
2266,7616
2267,8673
2268,1758
2269,4563
2270,6538
2271,8605
2272,4485
2273,7210
2274,0275
2275,2342
2276,3418
2277,8288
2278,6636
2279,8703
2280,0868
2281,5640
2282,7715
2283,1430
2284,3506
2285,5662
2286,2001
2287,4166
2288,6233
2289,8308
2290,5647
2291,7713
2292,0870
2293,3584
2294,5650
2295,6726
2296,1440
2297,2516
2298,4672
2299,2011
2300,0463
2301,2538
2302,8867
2303,1033
2304,3100
2305,8880
2306,1056
2307,7384
2308,0451
2309,1526
2310,3683
2311,6317
2312,2187
2313,4253
2314,6330
2315,3767
2316,5834
2317,7801
2318,0066
2319,6405
2320,6823
2321,4351
2322,2603
2323,0142
2324,2217
2325,3374
2326,5340
2327,3778
2328,4844
2329,6011
2330,8176
2331,2701
2332,4867
2333,6033
2334,3362
2335,2714
2336,8152
2337,1228
2338,3384
2339,4451
2340,8164
2341,0231
2342,2307
2343,0645
2344,1712
2345,3877
2346,5044
2347,2372
2348,4448
2349,6514
2350,8671
2351,5018
2352,7175
2353,3865
2354,4032
2355,6107
2356,4536
2357,5602
2358,7668
2359,0734
2360,3458
2361,5525
2362,7681
2363,4120
2364,6285
2365,0810
2366,2075
2367,4142
2368,7766
2369,0832
2370,1008
2371,3064
2372,1403
2373,2568
2374,6283
2375,7350
2376,0425
2377,2582
2378,8820
2379,1086
2380,3152
2381,5228
2382,2566
2383,4633
2384,6700
2385,7865
2386,5204
2387,7360
2388,8436
2389,1502
2390,8831
2391,8458
2392,5786
2393,1677
2394,3643
2395,2185
2396,8424
2397,1580
2398,3656
2399,4722
2400,2261
2401,0513
2402,7041
2403,1173
2404,3240
2405,6063
2406,8030
2407,1106
2408,7534
2409,6886
2410,3324
2411,5481
2412,7556
2413,8523
2414,3347
2415,4413
2416,6470
2417,0203
2418,2360
2419,0608
2420,3831
2421,5006
2422,2335
2423,4401
2424,6567
2425,8633
2426,4424
2427,5580
2428,3828
2429,5084
2430,6151
2431,8226
2432,6565
2433,7631
2434,0707
2435,2863
2436,5577
2437,7644
2438,4182
2439,6158
2440,5501
2441,2038
2442,4005
2443,7728
2444,0885
2445,2851
2446,3027
2447,7742
2448,8717
2449,1874
2450,4587
2451,6654
2452,3103
2453,4511
2454,1048
2455,3115
2456,5271
2457,1062
2458,2137
2459,0466
2460,2532
2461,3618
2462,5774
2463,1555
2464,3621
2465,0060
2466,5740
2467,7816
2468,0072
2469,2148
2470,8486
2471,1553
2472,3628
2473,4785
2474,8400
2475,0565
2476,2632
2477,5355
2478,7422
2479,5850
2480,6826
2481,8082
2482,1158
2483,4773
2484,6848
2485,8015
2486,5443
2487,7410
2488,0575
2489,3300
2490,5366
2491,6432
2492,4861
2493,6036
2494,7103
2495,1727
2496,3883
2497,5050
2498,7025
2499,4454
